2.645027896756174641e+02,-7.500327291103743619e+02,1.027113999406185485e+03,-2.644557765277758108e+02,1.000000000000000000e+00
1.574186658583399208e+02,-5.200649694445318119e+02,9.949203615316819196e+02,-3.467813490043375282e+02,1.000000000000000000e+00
2.590412321013558312e+02,-5.353712974161105649e+02,1.167979425493922008e+03,-3.696444008712202844e+02,1.000000000000000000e+00
6.937357989555401616e+01,-5.927946228754126423e+02,1.339626554837057256e+03,-5.888043112979022453e+02,1.000000000000000000e+00
2.616572191305530737e+02,-4.963915477678775687e+02,1.048880240227334298e+03,-3.775637350395924727e+02,1.000000000000000000e+00
4.190810087177053447e+02,-7.998689041308288097e+02,1.320545441373449876e+03,-2.260257019566168708e+02,1.000000000000000000e+00
5.203796820470664670e+02,-5.184585590738324754e+02,1.421301923021017956e+03,-5.092392155636242705e+02,1.000000000000000000e+00
2.801334738235361215e+02,-5.780141999494586571e+02,1.060618394795387985e+03,-2.461876826411447041e+02,1.000000000000000000e+00
4.903657241074165540e+02,-3.938523973856198950e+02,1.377056442499880859e+03,-4.066072124235548699e+02,1.000000000000000000e+00
3.596055392665723502e+02,-5.786061263996671187e+02,1.522531606923510935e+03,-4.971764581614539225e+02,1.000000000000000000e+00
1.198041041219155431e+02,-5.959940196277892710e+02,1.010711672211997779e+03,-3.555625360738660561e+02,1.000000000000000000e+00
3.360376957856333888e+02,-5.214153270435984950e+02,1.345249063439463498e+03,-4.063831910264764247e+02,1.000000000000000000e+00
4.834984033906414993e+02,-7.367526105260564009e+02,1.621693347657050253e+03,-4.345944157554026788e+02,1.000000000000000000e+00
4.604881915755245814e+02,-5.697464637956563820e+02,1.497212471253382773e+03,-4.622115780743807250e+02,1.000000000000000000e+00
7.827859056826014239e+02,-6.705690077729742598e+02,1.891923065311153096e+03,-3.716250150906183762e+02,1.000000000000000000e+00
3.179519179457565770e+02,-5.993236521723395072e+02,1.114373918070240279e+03,-3.820416062138409075e+02,1.000000000000000000e+00
8.333588562068503052e+02,-2.885188940561656636e+02,1.962539938606910709e+03,-5.690073487742944280e+02,1.000000000000000000e+00
3.152485159577434501e+02,-5.849136204857361463e+02,1.244097538260668443e+03,-3.141017100352247553e+02,1.000000000000000000e+00
4.272940349655989394e+02,-8.945430472618573958e+02,1.494586367196716083e+03,-3.479841980193849054e+02,1.000000000000000000e+00
2.167728521264633059e+02,-5.106761200446530893e+02,1.095123800884970933e+03,-2.730833685606835388e+02,1.000000000000000000e+00
1.052973993823613341e+02,-1.228170814461573599e+02,9.304028496524917955e+02,-5.410630991539802608e+02,1.000000000000000000e+00
3.957684575197673098e+02,-6.000461583060670137e+02,1.472138084447002257e+03,-4.501408894329271106e+02,1.000000000000000000e+00
2.634711667454719191e+02,-5.971769882602486632e+02,1.151044772465776077e+03,-3.220993183059636635e+02,1.000000000000000000e+00
3.980681379996033797e+02,-4.831190003353402176e+02,1.116902725122687571e+03,-2.855401064477214845e+02,1.000000000000000000e+00
5.219377102094829297e+02,-5.411641535439187010e+02,1.690201154038766163e+03,-4.797040573462197131e+02,1.000000000000000000e+00
3.044964661206347500e+02,-5.730458066668491028e+02,1.152280561720023798e+03,-3.798586267146535533e+02,1.000000000000000000e+00
1.748381648584455661e+02,-5.319648575894090072e+02,1.287498491276325012e+03,-5.162852987180457376e+02,1.000000000000000000e+00
3.060760375487002420e+02,-5.667392791952953530e+02,1.166316988116339871e+03,-3.966313332219327776e+02,1.000000000000000000e+00
2.836425253126939765e+02,-6.852380464035857131e+02,1.210273933899797157e+03,-3.892043712871807202e+02,1.000000000000000000e+00
2.577761326618199860e+02,-4.190826800911201531e+02,1.035318822207776293e+03,-3.525995220846398297e+02,1.000000000000000000e+00
3.180461591720633692e+02,-6.105028127013536050e+02,1.259608873899031096e+03,-4.634078472857400470e+02,1.000000000000000000e+00
3.820443471290652724e+02,-1.675671697356979735e+02,1.585447076526579394e+03,-6.877882474360372953e+02,1.000000000000000000e+00
4.481115811764663590e+02,-6.349602228284065859e+02,1.339387013269682939e+03,-3.373723063345819924e+02,1.000000000000000000e+00
2.414421265884865306e+02,-5.412313556392864484e+02,1.197699830325448374e+03,-3.964759899892738417e+02,1.000000000000000000e+00
2.554994307497554189e+02,-5.701919871289063622e+02,9.855607979848832656e+02,-3.614456122887154379e+02,1.000000000000000000e+00
3.031105119295696682e+02,-5.144716453228465980e+02,1.143603170630313116e+03,-4.260348264682275499e+02,1.000000000000000000e+00
3.071521540106367070e+02,-4.225181791742546125e+02,1.311266806928106462e+03,-5.496132969753371071e+02,1.000000000000000000e+00
2.879402456623524245e+02,-6.604077628247238181e+02,1.376258621242759318e+03,-4.690107968688477058e+02,1.000000000000000000e+00
3.267173054369469583e+02,-5.907148833469145757e+02,1.190716186857133835e+03,-3.068006181772252603e+02,1.000000000000000000e+00
6.557316577088820964e+01,-5.447026124003353971e+02,1.390490731614355809e+03,-5.659243993425667441e+02,1.000000000000000000e+00
2.761560846162676057e+02,-5.867710190231820206e+02,1.103085275524963436e+03,-4.101290869116033946e+02,1.000000000000000000e+00
2.790920604243411844e+02,-6.166060378606049426e+02,1.097925732474441702e+03,-3.995563798451917137e+02,1.000000000000000000e+00
-2.490660964294013624e+01,-3.778545382199887968e+02,1.128220568242230229e+03,-5.388795956325647012e+02,1.000000000000000000e+00
2.289687988203591544e+02,-3.389363026836701351e+02,1.127204278607697006e+03,-4.292196190886072600e+02,1.000000000000000000e+00
5.725355466038206487e+02,-6.339744500190952294e+02,1.782223515642251186e+03,-4.169063283027114153e+02,1.000000000000000000e+00
3.357558660608711989e+02,-6.655074655074558905e+02,1.248665149421661226e+03,-3.318250962470825129e+02,1.000000000000000000e+00
3.847965717304757050e+01,-6.237716015858525225e+02,1.069535724896488318e+03,-5.186307006882416317e+02,1.000000000000000000e+00
4.602152357131425902e+02,-5.008373205774241228e+02,1.503416979374504763e+03,-4.817633390614356586e+02,1.000000000000000000e+00
4.630338623639390221e+02,-1.059864210743170133e+03,1.421458147269253686e+03,-2.363836738830054003e+02,1.000000000000000000e+00
2.431187497700644826e+02,-4.623403371636419479e+02,1.114219176162391250e+03,-3.979283222926422923e+02,1.000000000000000000e+00
2.701199199895863785e+02,-5.281845375144964692e+02,1.173440119580314786e+03,-5.013570314332501994e+02,1.000000000000000000e+00
3.744242978307095768e+02,-4.646522350755137154e+02,1.319923132644316183e+03,-3.746485798516737304e+02,1.000000000000000000e+00
4.720701287364655627e+02,-4.035646456803580691e+02,1.586208378393939711e+03,-4.918215491224636935e+02,1.000000000000000000e+00
3.704887281785497066e+02,-4.393438903213743743e+02,1.456352213196033063e+03,-5.384543844832300010e+02,1.000000000000000000e+00
3.736349362771817368e+02,-5.568121571843263382e+02,1.383675737507529448e+03,-2.569466152838880930e+02,1.000000000000000000e+00
2.931095217337216354e+02,-5.879156813311910810e+02,1.144157210458086183e+03,-3.194484305349775468e+02,1.000000000000000000e+00
3.182044749969886084e+02,-7.013498280418938293e+02,1.256192860484349239e+03,-3.335372704173971670e+02,1.000000000000000000e+00
3.989752147288106130e+02,-4.651545330692536027e+02,1.569204479748298354e+03,-6.433646623597296639e+02,1.000000000000000000e+00
4.281768120365661048e+02,3.898792838630877782e+02,1.401264792447108675e+03,-6.634183857057367959e+02,1.000000000000000000e+00
3.515911495532515687e+02,-8.175949017171392370e+02,1.343351154986908796e+03,-3.062897732470684105e+02,1.000000000000000000e+00
5.927839209911954867e+02,-5.764518627575534993e+02,1.786697276764418120e+03,-4.524744920284277327e+02,1.000000000000000000e+00
1.413153853287711854e+02,-5.540092376029631396e+02,1.279242743674054509e+03,-4.751712059767774008e+02,1.000000000000000000e+00
4.590883113302179481e+02,-5.900642823314874477e+02,1.386742760040371195e+03,-5.010711721307683320e+02,1.000000000000000000e+00
2.855035351930424099e+02,-4.905530261764606621e+02,1.160777856963726435e+03,-4.201250564853205560e+02,1.000000000000000000e+00
1.056864112589323668e+03,-1.890603908264126858e+03,2.106193189063493719e+03,1.119186272803386117e+02,2.000000000000000000e+00
8.125642862962631625e+02,-1.954322468662431902e+03,1.643561205957348875e+03,1.286093902826178237e+02,2.000000000000000000e+00
7.977822640514909835e+02,-1.617348754073032751e+03,1.520394329708212581e+03,-2.196127888697704122e+02,2.000000000000000000e+00
8.509258818988113262e+02,-1.977753251828347175e+03,1.785301664828052253e+03,2.461314238072605463e+02,2.000000000000000000e+00
1.283178468658695692e+03,-2.091582008545865392e+03,2.327476339171343170e+03,2.416648749201430064e+02,2.000000000000000000e+00
6.938922516626143988e+02,-1.384027286077573535e+03,1.506323103395379349e+03,-1.964948968369897671e+02,2.000000000000000000e+00
1.125145926039901269e+03,-1.940496108763093162e+03,1.903077658428396489e+03,1.431175475609445868e+02,2.000000000000000000e+00
1.126964586564673937e+03,-1.758939640380184983e+03,2.247691793018571843e+03,1.724534043530068743e+02,2.000000000000000000e+00
7.564453057131999003e+02,-1.931818891776707460e+03,1.823780079424108408e+03,1.034695413597134177e+02,2.000000000000000000e+00
9.366496006280564188e+02,-1.635474941400566877e+03,1.909164068787529004e+03,1.058557384250726017e+02,2.000000000000000000e+00
1.022971240558366276e+03,-2.152702980867398765e+03,2.058421233163158831e+03,2.515921368124958803e+02,2.000000000000000000e+00
6.923705767712665420e+02,-1.378518485618378691e+03,1.516244867926121060e+03,-1.680266432161147350e+02,2.000000000000000000e+00
9.940477551026374385e+02,-2.634082779934771679e+03,1.507877538243976915e+03,2.600339051737520535e+01,2.000000000000000000e+00
9.455816692740684175e+02,-1.892407879387385037e+03,1.689253571475392619e+03,-1.437797188334770837e+01,2.000000000000000000e+00
1.742117310066674008e+03,-4.946978087234880149e+03,1.174723144150239250e+03,-6.960071471796128435e+02,2.000000000000000000e+00
1.191657999664947056e+03,-1.868943939802238447e+03,2.369781950977172073e+03,2.492929034725466693e+02,2.000000000000000000e+00
1.010023882456458523e+03,-1.747622137906428179e+03,2.159852273474031790e+03,-2.785295699381689971e+01,2.000000000000000000e+00
7.496962375605256739e+02,-1.680047045886876731e+03,1.577145746372372741e+03,-1.798030039016211106e+02,2.000000000000000000e+00
8.157907525473337955e+02,-1.666160713223846869e+03,1.629232439772921907e+03,2.699343566717382146e+02,2.000000000000000000e+00
1.037323995775758931e+03,-2.714807791419965724e+03,1.530799553215238348e+03,7.404160302095256441e+01,2.000000000000000000e+00
8.315915513145738487e+02,-1.656828635470599011e+03,1.690361434925443291e+03,-5.512008535960504929e+01,2.000000000000000000e+00
9.698447209847583963e+02,-2.640010264105686929e+03,1.666755390634897367e+03,1.828430902851615656e+02,2.000000000000000000e+00
7.039466304097815055e+02,-1.556348425240166307e+03,1.607178659105843280e+03,1.562669841395355661e+02,2.000000000000000000e+00
9.767683636091061317e+02,-2.061604669906284016e+03,2.074756753853759164e+03,2.320581966866076016e+02,2.000000000000000000e+00
1.054071219957354742e+03,-2.054463477653023801e+03,2.016250143642704188e+03,1.755247916828832047e+02,2.000000000000000000e+00
9.724295601838794028e+02,-2.005896375506211143e+03,1.849049814429332400e+03,2.441213890399934030e+02,2.000000000000000000e+00
9.880875154221837420e+02,-1.106917061871593432e+03,2.283071902097731254e+03,-3.374907049783390676e+02,2.000000000000000000e+00
9.792726131381002688e+02,-2.227207529069701650e+03,1.713951418369827024e+03,4.130896677756847453e+02,2.000000000000000000e+00
7.603642572547511236e+02,-1.570153363189181846e+03,1.579059556530208283e+03,-1.439868041077347129e+02,2.000000000000000000e+00
7.480025021072733580e+02,-1.569018416504101424e+03,1.689105202042599785e+03,-2.777383538934207081e+02,2.000000000000000000e+00
1.159536532406177230e+03,-1.875486662157031105e+03,2.166485065227670475e+03,1.475690138127007174e+02,2.000000000000000000e+00
1.188387803582720608e+03,-1.997468283948369162e+03,2.267155202376446141e+03,2.339796773791963744e+02,2.000000000000000000e+00
1.185268157570666517e+03,-2.003281771084157299e+03,2.147969899509325387e+03,-5.331540633301597865e+01,2.000000000000000000e+00
9.723301279340215615e+02,-1.966861094971027342e+03,2.240465887376245519e+03,2.448553314760691819e+02,2.000000000000000000e+00
1.056308132459806529e+03,-2.514877634410101564e+03,1.703632430070733335e+03,2.685708647245347720e+02,2.000000000000000000e+00
7.385645934580517178e+02,-1.834444457740018379e+03,1.809045825518608126e+03,4.706350921722266776e+02,2.000000000000000000e+00
9.990045998349726233e+02,-2.078361431780078419e+03,1.911506361941236491e+03,2.935559912302431371e+02,2.000000000000000000e+00
1.051305787166509390e+03,-2.087137146900209245e+03,2.055040334212595099e+03,-6.158604984660860993e+01,2.000000000000000000e+00
1.095776059229208386e+03,-2.179746421658931922e+03,1.862717188085127646e+03,1.129725275119803563e+01,2.000000000000000000e+00
1.019807665116282578e+03,-2.356680281145821937e+03,1.648675285915557652e+03,1.856005617383170545e+02,2.000000000000000000e+00
7.238734314859370897e+02,-1.468842496604436064e+03,1.604304357796836484e+03,-1.216367241804329069e+02,2.000000000000000000e+00
1.130863279744538204e+03,-2.533618355613898984e+03,1.890796001728214605e+03,2.890783561689532348e+02,2.000000000000000000e+00
9.308628024593443797e+02,-2.338594879226680405e+03,2.092001325745066424e+03,5.821752516723317967e+02,2.000000000000000000e+00
1.281625299796179661e+03,-2.412073612272729861e+03,1.996555375156680839e+03,1.019274192620761994e+02,2.000000000000000000e+00
1.130982498359840292e+03,-2.815492978559623225e+03,1.712967644821130307e+03,2.116442774657700454e+02,2.000000000000000000e+00
1.063659660473437270e+03,-2.594735774949251208e+03,1.702475390219561405e+03,4.597906552581817152e+01,2.000000000000000000e+00
1.323976616865585129e+03,-3.494219062052336994e+03,1.706573944226639014e+03,1.266315895674753449e+02,2.000000000000000000e+00
9.226823769852912847e+02,-2.331810502654419452e+03,1.731435258218079071e+03,2.301629770594640831e+02,2.000000000000000000e+00
1.019821195133212427e+03,-2.120803201224940949e+03,2.133879072841185007e+03,1.875665194007518153e+02,2.000000000000000000e+00
1.049078985188406250e+03,-2.240198947207298261e+03,2.084658881739342178e+03,4.081757549760547477e+02,2.000000000000000000e+00
8.567593098787147028e+02,-1.771702490236699305e+03,1.613945031125378364e+03,-1.836270304515573173e+02,2.000000000000000000e+00
1.150276295618437416e+03,-2.101006593817281100e+03,2.202993440977642422e+03,2.741022998607318186e+02,2.000000000000000000e+00
1.224229161344471777e+03,-3.383380617719862130e+03,1.173270231548802940e+03,-3.519240657525984375e+02,2.000000000000000000e+00
1.147435991248781193e+03,-2.658619044497618233e+03,1.909505401758025528e+03,3.197050887067165945e+02,2.000000000000000000e+00
1.009937045772451597e+03,-2.383756283543833433e+03,1.467664791346703623e+03,4.509801457644451972e+01,2.000000000000000000e+00
9.553139204793687895e+02,-1.779950402798535606e+03,1.910899096724333958e+03,1.290977577416907991e+02,2.000000000000000000e+00
1.225309313720644468e+03,-2.983947761224455462e+03,1.785510211471834737e+03,2.583555370756744196e+02,2.000000000000000000e+00
9.720217134341137353e+02,-2.008835037901308397e+03,1.850934020323489449e+03,2.437526122066020378e+02,2.000000000000000000e+00
1.113888994579760720e+03,-1.832963312215955057e+03,2.260020421822896878e+03,1.699720215504709699e+02,2.000000000000000000e+00
9.536085850848558039e+02,-1.833447333513854801e+03,1.898978149051891023e+03,1.728598600840498420e+02,2.000000000000000000e+00
9.562452657023379743e+02,-1.892998585841095291e+03,1.808894148268978597e+03,1.274587654593545807e+02,2.000000000000000000e+00
9.463991935270784097e+02,-1.986470533670767281e+03,1.957787559629393854e+03,1.887864331819635879e+02,2.000000000000000000e+00
1.082077601608433042e+03,-2.100761270648556547e+03,1.886914918517386923e+03,-7.543910171151937050e+01,2.000000000000000000e+00
1.125816940861912371e+03,-2.679783825380782218e+03,1.675533367877293131e+03,7.050356470543583498e+01,2.000000000000000000e+00
1.189869942625238082e+03,-3.427783880719813169e+03,1.564566177844006006e+03,5.681149980161299595e+01,2.000000000000000000e+00
9.235762475366003628e+02,-1.965472077428728198e+03,1.953917739609046293e+03,2.086243779868601962e+02,2.000000000000000000e+00
1.010561283090328857e+03,-2.410826926659021865e+03,1.893431814180904894e+03,1.623211626674242041e+02,2.000000000000000000e+00
1.211691235203821861e+03,-1.978912526441233240e+03,2.489526341800609771e+03,1.673794874737342013e+02,2.000000000000000000e+00
1.109213320436804679e+03,-1.587212677697381196e+03,2.302847704201072702e+03,8.948290027204636488e+01,2.000000000000000000e+00
1.025284845280949412e+03,-1.321879974048041277e+03,2.092509109830704347e+03,-2.885590854270234331e+02,2.000000000000000000e+00
8.091596881708346700e+02,-1.761644061651412358e+03,1.608159091607378969e+03,1.358869123819979166e+02,2.000000000000000000e+00
8.361133910041513673e+02,-2.144646067394840884e+03,2.041667338643544326e+03,2.568103003082751457e+02,2.000000000000000000e+00
9.723884662569840884e+02,-1.917758689602864479e+03,2.068929803680897294e+03,-7.565974271344357760e+01,2.000000000000000000e+00
9.799007671417238043e+02,-1.492505752626952244e+03,2.079296838144270168e+03,-3.766864644919517104e+02,2.000000000000000000e+00
9.570968283794273930e+02,-2.083194010735166103e+03,1.912437795673946312e+03,5.289629170103183924e+02,2.000000000000000000e+00
8.490152293232972625e+02,-1.743817901284782465e+03,1.989002278483269947e+03,3.170030298797212254e+02,2.000000000000000000e+00
1.266741834385197080e+03,-3.222646656657243966e+03,1.846594214275044578e+03,2.496239118526350751e+02,2.000000000000000000e+00
9.133417156700367059e+02,-1.917326873906255969e+03,1.700023148147696475e+03,7.464645412784267364e+01,2.000000000000000000e+00
1.027805051493896372e+03,-1.046240599588807527e+03,2.140566507001666650e+03,-4.056439041695432479e+02,2.000000000000000000e+00
1.025199311845746251e+03,-1.985593408866914388e+03,1.615121267611629719e+03,-1.124925660270652088e+02,2.000000000000000000e+00
9.307010687492755778e+02,-1.909966006696301292e+03,1.898846513861276662e+03,2.544147192552164825e+02,2.000000000000000000e+00
7.675222385064749915e+02,-1.614625977454389385e+03,1.694977630828401971e+03,-1.662832450657761285e+02,2.000000000000000000e+00
1.049091774985820621e+03,-1.988640800823005065e+03,2.093304115269625072e+03,2.757052171942733025e+02,2.000000000000000000e+00
1.339004767355149397e+03,-3.935851335997419483e+03,1.239896407662705542e+03,-2.100619326811865619e+02,2.000000000000000000e+00
1.195344397696722808e+03,-2.782553494299588237e+03,1.940197623586170494e+03,3.059750232279505440e+02,2.000000000000000000e+00
1.003798502601586620e+03,-2.314665613434126954e+03,1.930503268097791079e+03,8.338354107850868502e+01,2.000000000000000000e+00
1.015341502420741449e+03,-1.979085038827392509e+03,1.831280040271831467e+03,3.043831519592087034e+02,2.000000000000000000e+00
1.081115494793282778e+03,-2.789913466933732252e+03,1.587446890193406034e+03,9.597336529391979809e+01,2.000000000000000000e+00
1.293917721159273015e+03,-3.655551206462795562e+03,1.619483515374650324e+03,5.899970052014116817e+01,2.000000000000000000e+00
1.544118142941153792e+03,-4.073545966774293447e+03,1.560807495642187178e+03,-7.367659987827970269e+01,2.000000000000000000e+00
5.675699671843394754e+02,-6.138128989625619170e+02,1.681180507820207140e+03,-4.852564117395957624e+02,3.000000000000000000e+00
7.582140746666771065e+02,-5.273392759168576731e+02,2.035074537092692253e+03,-6.254841706047806156e+02,3.000000000000000000e+00
7.227566054465603429e+02,-6.147163542405700127e+02,1.968283809326174151e+03,-5.527692648837296474e+02,3.000000000000000000e+00
5.933918089921348837e+02,-4.022745874887069704e+02,2.040015598935602156e+03,-7.091563580341497754e+02,3.000000000000000000e+00
7.241387776966753336e+02,-4.841004045870117807e+02,2.015107194147446535e+03,-6.344811393764606464e+02,3.000000000000000000e+00
5.622434855350327325e+02,-5.118284883441709212e+02,1.882129333269601602e+03,-6.868886533104719092e+02,3.000000000000000000e+00
8.656434219396645631e+02,-4.595909281009906522e+02,2.287182919210858017e+03,-7.037487487088837952e+02,3.000000000000000000e+00
8.572680394234168944e+02,-4.652622033512529356e+02,2.189238534888765116e+03,-5.882014327262614870e+02,3.000000000000000000e+00
6.228135511059546161e+02,-6.021249032991086096e+02,1.949060446674466220e+03,-5.993624794073914472e+02,3.000000000000000000e+00
6.123190829598862592e+02,-4.844716612662858779e+02,1.903572126120126313e+03,-5.844401631669087465e+02,3.000000000000000000e+00
8.846211732992659336e+02,-4.928228835817982940e+02,2.287493342669532922e+03,-7.423606038395890891e+02,3.000000000000000000e+00
6.349199839691444822e+02,-3.711689633641735213e+02,1.776742700520023845e+03,-5.888731573910160932e+02,3.000000000000000000e+00
7.780576518308763525e+02,-5.280856984683522342e+02,2.002323209174697467e+03,-5.075347566017948679e+02,3.000000000000000000e+00
8.870220559438928376e+02,-6.089827338522670743e+02,2.215635403605961528e+03,-5.174022429479510947e+02,3.000000000000000000e+00
8.125851466049506371e+02,-6.097405136223561612e+02,2.200364016270324555e+03,-6.519850574313923062e+02,3.000000000000000000e+00
7.316129798693143584e+02,-5.079427143282272823e+02,2.107139454410209510e+03,-5.746385055676983029e+02,3.000000000000000000e+00
9.526941697550433901e+02,-5.778567527016019767e+02,2.455503810383573636e+03,-6.250773826927514847e+02,3.000000000000000000e+00
5.839900275997424615e+02,-4.876944199346612550e+02,1.718010282744959341e+03,-5.398500011684907349e+02,3.000000000000000000e+00
5.461915619159277639e+02,-4.750487591911928575e+02,1.800281515785533657e+03,-5.080888096100625262e+02,3.000000000000000000e+00
6.674153105440449281e+02,-6.360091021713245709e+02,2.057582756281154616e+03,-5.399786178491062856e+02,3.000000000000000000e+00
7.507426229862707032e+02,-5.594034421919976694e+02,2.124411796955264435e+03,-6.303537816283408119e+02,3.000000000000000000e+00
7.563724134736030464e+02,-4.482261147283261380e+02,2.070704534629783211e+03,-6.014553734710593744e+02,3.000000000000000000e+00
6.003048519719723117e+02,-5.495963567571538988e+02,1.633525776497508105e+03,-3.937088829693013849e+02,3.000000000000000000e+00
9.015202228194759755e+02,-6.303677608729160511e+02,2.229746285011920463e+03,-6.147225695115741928e+02,3.000000000000000000e+00
6.312487391693092604e+02,-4.956219265224844435e+02,1.769573030645881772e+03,-6.645408671250576162e+02,3.000000000000000000e+00
6.125649829005443507e+02,-3.376089304616696722e+02,1.640694958869666152e+03,-5.746218727865796154e+02,3.000000000000000000e+00
5.834973507248438409e+02,-6.352255071564947002e+02,1.674127521883818190e+03,-4.252659992295733673e+02,3.000000000000000000e+00
5.433514446607276795e+02,-5.803141932095943503e+02,1.920541049172051544e+03,-5.844481201315946919e+02,3.000000000000000000e+00
7.862406970463912330e+02,-4.594986657786871547e+02,2.068072918788406241e+03,-6.436825243524937150e+02,3.000000000000000000e+00
8.150652710597042869e+02,-4.768772078299716100e+02,2.093319000257568860e+03,-6.217312154764134675e+02,3.000000000000000000e+00
7.200803154580145247e+02,-4.787521673524370271e+02,1.980562324987579586e+03,-6.466550298315371492e+02,3.000000000000000000e+00
4.714473282627440085e+02,-5.298239625720653976e+02,1.590112062768308533e+03,-4.766964062757946294e+02,3.000000000000000000e+00
6.504303991200704331e+02,-6.271875417780739781e+02,1.977684596388223326e+03,-6.278314349040588240e+02,3.000000000000000000e+00
1.018554688403257501e+03,-7.654855608665515092e+02,2.305594977258471317e+03,-4.947526969675058126e+02,3.000000000000000000e+00
8.319535186655169809e+02,-7.207932775930748903e+02,2.194448703451518213e+03,-5.214167883586136440e+02,3.000000000000000000e+00
6.258556947717456751e+02,-5.951127739541943811e+02,1.870098847133165009e+03,-5.080071229690344694e+02,3.000000000000000000e+00
5.828724393080059372e+02,-5.026669262647080245e+02,1.706139280283732660e+03,-5.102420735102335243e+02,3.000000000000000000e+00
5.188213047814862193e+02,-4.971076030430895685e+02,1.509046631116920935e+03,-4.839459666912798639e+02,3.000000000000000000e+00
5.877074585113368812e+02,-6.371489488749969041e+02,1.900940633210458600e+03,-5.438321388468821169e+02,3.000000000000000000e+00
9.265984592501566794e+02,-5.114093274757283325e+02,2.280488371046051270e+03,-6.921338812928410107e+02,3.000000000000000000e+00
6.665979529904576566e+02,-5.111141309124166128e+02,1.733839300635588415e+03,-4.536902377100892068e+02,3.000000000000000000e+00
6.629595343349529912e+02,-5.620524807028850773e+02,1.700334858074082376e+03,-5.309202258232409122e+02,3.000000000000000000e+00
6.125786881010501475e+02,-5.523256027377041164e+02,2.085368562195012601e+03,-5.675577212542744974e+02,3.000000000000000000e+00
7.942173002370853965e+02,-6.938049922793312589e+02,2.026277178732354514e+03,-5.721830565425156010e+02,3.000000000000000000e+00
5.593471902342514568e+02,-6.045693318194425956e+02,1.831746145163793472e+03,-4.741312165520041049e+02,3.000000000000000000e+00
6.210670276858176067e+02,-5.617827818379672635e+02,1.798047773590171346e+03,-4.410918901025003152e+02,3.000000000000000000e+00
