-1.364182287308221206e-02,-1.640650993644892155e-02,0.000000000000000000e+00
-1.320774732313102599e-02,-1.581644039580916428e-02,0.000000000000000000e+00
-1.320748705013344119e-02,-1.581607560190912212e-02,0.000000000000000000e+00
-1.320748705104340427e-02,-1.581607560318745373e-02,0.000000000000000000e+00
-1.320748705013344293e-02,-1.581607560190911865e-02,0.000000000000000000e+00
-1.331281983350013007e-02,-1.595867658417473092e-02,1.000000000000000000e+00
-1.320748705013344813e-02,-1.581607560190912212e-02,0.000000000000000000e+00
-1.320748705013344813e-02,-1.581607560190912212e-02,0.000000000000000000e+00
-1.320748705013344987e-02,-1.581607560190912212e-02,0.000000000000000000e+00
-1.321000524748476221e-02,-1.582738732785097038e-02,1.000000000000000000e+00
-1.320748705013410559e-02,-1.581607560191002418e-02,1.000000000000000000e+00
-1.320748705013345334e-02,-1.581607560190912212e-02,0.000000000000000000e+00
-1.575230674327266628e-02,-1.934570943840362503e-02,1.000000000000000000e+00
-1.320748705013344813e-02,-1.581607560190912559e-02,1.000000000000000000e+00
-1.320748705039647038e-02,-1.581607560226483064e-02,0.000000000000000000e+00
-1.320748705013344813e-02,-1.581607560190912212e-02,1.000000000000000000e+00
-1.320748705013344813e-02,-1.581607560190912559e-02,0.000000000000000000e+00
-1.692745109514734794e-02,-2.099353174982354631e-02,1.000000000000000000e+00
-4.715995448061913869e-02,-8.433073008581951080e-02,1.000000000000000000e+00
-1.399853929532574558e-02,-1.741260256051968894e-02,1.000000000000000000e+00
9.559083862337663939e-01,1.091044027677190165e-01,1.000000000000000000e+00
