2.118760009999999966e+03,1.188974920660257339e-02,6.723113059997558594e-01,1.594307273626327515e-01
2.128750000000000000e+03,9.727977216243743896e-03,6.858223676681518555e-01,1.641145795583724976e-01
2.138739990000000034e+03,1.261034049093723297e-02,6.780760288238525391e-01,1.696991473436355591e-01
2.148719970999999987e+03,1.225004531443119049e-02,6.876238584518432617e-01,1.733021140098571777e-01
2.158709961000000021e+03,1.261034049093723297e-02,6.809583902359008789e-01,1.749234348535537720e-01
2.168689941000000090e+03,1.675373874604701996e-02,6.921275258064270020e-01,1.853720098733901978e-01
2.178669922000000042e+03,1.297063566744327545e-02,6.924878358840942383e-01,1.864528954029083252e-01
2.188649902000000111e+03,1.387137454003095627e-02,6.966312527656555176e-01,1.960007250308990479e-01
2.198629883000000063e+03,1.351107936352491379e-02,6.960908174514770508e-01,1.958205699920654297e-01
2.208600097999999889e+03,1.062871515750885010e-02,6.933885812759399414e-01,1.987029314041137695e-01
2.218570067999999992e+03,1.243019290268421173e-02,7.040172815322875977e-01,1.934786587953567505e-01
2.228540038999999979e+03,1.008827239274978638e-02,6.993334293365478516e-01,1.882543712854385376e-01
2.238510009999999966e+03,1.098901126533746719e-02,6.973518133163452148e-01,1.920374780893325806e-01
2.248479980000000069e+03,1.315078325569629669e-02,6.656458377838134766e-01,1.808683127164840698e-01
2.258439941000000090e+03,1.369122695177793503e-02,6.434876322746276855e-01,1.747432947158813477e-01
2.268399902000000111e+03,6.305170245468616486e-03,6.202486157417297363e-01,1.653756052255630493e-01
2.278360106999999971e+03,1.387137454003095627e-02,6.098000407218933105e-01,1.599711775779724121e-01
2.288320067999999992e+03,1.225004531443119049e-02,6.007926464080810547e-01,1.574491113424301147e-01
2.298270019999999931e+03,1.026841998100280762e-02,5.898036360740661621e-01,1.401549279689788818e-01
2.308219970999999987e+03,1.026841998100280762e-02,5.748513936996459961e-01,1.448387652635574341e-01
2.318169922000000042e+03,3.026481717824935913e-02,5.862007141113281250e-01,1.441181749105453491e-01
2.328120116999999937e+03,1.297063566744327545e-02,5.631417632102966309e-01,1.342100501060485840e-01
2.338070067999999992e+03,1.225004531443119049e-02,5.717888474464416504e-01,1.261034011840820312e-01
2.348010009999999966e+03,1.621329458430409431e-03,5.681859254837036133e-01,1.228607445955276489e-01
2.357949951000000056e+03,1.152945403009653091e-02,5.651233792304992676e-01,1.208791211247444153e-01
2.367889893000000029e+03,9.007385931909084320e-03,5.588182210922241211e-01,1.235813349485397339e-01
2.377830077999999958e+03,2.341920277103781700e-03,5.593586564064025879e-01,1.160151287913322449e-01
2.387760009999999966e+03,9.187533520162105560e-03,5.689064860343933105e-01,1.127724722027778625e-01
2.397689941000000090e+03,2.702215919271111488e-03,5.516123175621032715e-01,1.034047901630401611e-01
2.407620116999999937e+03,9.367681108415126801e-03,5.689064860343933105e-01,9.547828882932662964e-02
2.417550048999999944e+03,1.008827239274978638e-02,5.460277199745178223e-01,1.019636094570159912e-01
2.427479980000000069e+03,7.746351882815361023e-03,5.386416912078857422e-01,9.439740329980850220e-02
2.437399902000000111e+03,1.080886344425380230e-03,5.114393830299377441e-01,1.102504059672355652e-01
2.447320067999999992e+03,0.000000000000000000e+00,4.914429783821105957e-01,7.476130127906799316e-02
2.457239990000000034e+03,0.000000000000000000e+00,4.900017976760864258e-01,9.097459912300109863e-02
2.467159912000000077e+03,1.441181730479001999e-02,5.083768963813781738e-01,7.692307978868484497e-02
2.477080077999999958e+03,0.000000000000000000e+00,4.491082727909088135e-01,9.043415635824203491e-02
